id,album,name,artist,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2qOm7ukLyHUXWyR4ZWLwxA,The Predator,It Was A Good Day,Ice Cube,True,85,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,audio_features,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/audio-analysis/2qOm7ukLyHUXWyR4ZWLwxA,4.333333333333333,4
2Ih217RCGAmyQR68Nn7Cqo,Lethal Injection,You Know How We Do It,Ice Cube,True,82,0.747,0.52,10,-10.523,0,0.0357,0.0977,0.0537,0.142,0.601,92.869,audio_features,spotify:track:2Ih217RCGAmyQR68Nn7Cqo,https://api.spotify.com/v1/tracks/2Ih217RCGAmyQR68Nn7Cqo,https://api.spotify.com/v1/audio-analysis/2Ih217RCGAmyQR68Nn7Cqo,3.87955,4
433P7tDcIAi6NLnf4Sh6tI,Views,Still Here,Drake,True,69,0.834,0.433,0,-9.607,1,0.174,0.0258,0.0,0.633,0.229,133.938,audio_features,spotify:track:433P7tDcIAi6NLnf4Sh6tI,https://api.spotify.com/v1/tracks/433P7tDcIAi6NLnf4Sh6tI,https://api.spotify.com/v1/audio-analysis/433P7tDcIAi6NLnf4Sh6tI,3.1642166666666665,3
2cYqizR4lgvp4Qu6IQ3qGN,ASTROWORLD,BUTTERFLY EFFECT,Travis Scott,False,83,0.763,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,audio_features,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,https://api.spotify.com/v1/tracks/2cYqizR4lgvp4Qu6IQ3qGN,https://api.spotify.com/v1/audio-analysis/2cYqizR4lgvp4Qu6IQ3qGN,3.17595,4
0FZ4Dmg8jJJAPJnvBIzD9z,Dying to Live,ZEZE (feat. Travis Scott & Offset),"Kodak Black, Offset, Travis Scott",True,78,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,audio_features,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,https://api.spotify.com/v1/tracks/0FZ4Dmg8jJJAPJnvBIzD9z,https://api.spotify.com/v1/audio-analysis/0FZ4Dmg8jJJAPJnvBIzD9z,3.812666666666667,4
6gi6y1xwmVszDWkUqab1qw,JACKBOYS,OUT WEST (feat. Young Thug),"JACKBOYS, Travis Scott, Young Thug",True,79,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,audio_features,spotify:track:6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/tracks/6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/audio-analysis/6gi6y1xwmVszDWkUqab1qw,2.6285333333333334,4
11kDth1aKUEUMq9r1pqyds,ASTROWORLD,5% TINT,Travis Scott,True,82,0.712,0.481,4,-5.415,0,0.0487,0.173,0.0,0.241,0.062,140.0,audio_features,spotify:track:11kDth1aKUEUMq9r1pqyds,https://api.spotify.com/v1/tracks/11kDth1aKUEUMq9r1pqyds,https://api.spotify.com/v1/audio-analysis/11kDth1aKUEUMq9r1pqyds,3.2689666666666666,4
1fewSx2d5KIZ04wsooEBOz,NOT ALL HEROES WEAR CAPES (Deluxe),Space Cadet (feat. Gunna),"Metro Boomin, Gunna",True,84,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,audio_features,spotify:track:1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/tracks/1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/audio-analysis/1fewSx2d5KIZ04wsooEBOz,3.387783333333333,4
1jaTQ3nqY3oAAYyCTbIvnM,Sweet Action,WHATS POPPIN,Jack Harlow,True,79,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,audio_features,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/tracks/1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/audio-analysis/1jaTQ3nqY3oAAYyCTbIvnM,2.3290166666666665,4
6vN77lE9LK6HP2DewaN6HZ,Harder Than Ever,Yes Indeed,"Lil Baby, Drake",True,84,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,0.562,119.957,audio_features,spotify:track:6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,2.3712166666666668,4
7ycWLEP1GsNjVvcjawXz3z,TESTING,Praise The Lord (Da Shine) (feat. Skepta),"A$AP Rocky, Skepta",True,85,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,audio_features,spotify:track:7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z,3.417333333333333,4
7GX5flRQZVHRAGd6B4TmDO,Luv Is Rage 2,XO Tour Llif3,Lil Uzi Vert,True,84,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,3.0451166666666665,4
0TlLq3lA83rQOYtrqBqSct,Scorpion,Nonstop,Drake,True,80,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,audio_features,spotify:track:0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,3.9769,4
5ry2OE6R2zPQFDO85XkgRb,The Best In The World Pack,Money In The Grave (Drake ft. Rick Ross),"Drake, Rick Ross",True,79,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,audio_features,spotify:track:5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/tracks/5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/audio-analysis/5ry2OE6R2zPQFDO85XkgRb,3.423783333333333,4
3QzAOrNlsabgbMwlZt7TAY,Perfect Ten,Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch",True,83,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,audio_features,spotify:track:3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY,3.00725,4
79s5XnCN4TJKTVMSmOx8Ep,Meet The Woo,Dior,Pop Smoke,True,84,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,audio_features,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,3.60645,4
78QR3Wp35dqAhFEc2qAGjE,Drip Harder,Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",True,86,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,audio_features,spotify:track:78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,2.4257166666666667,4
28JBD8p18xNuOfyV7Cotdn,"Honestly, Nevermind",Massive,Drake,False,75,0.499,0.671,4,-6.774,0,0.0561,0.114,0.0169,0.148,0.0557,124.994,audio_features,spotify:track:28JBD8p18xNuOfyV7Cotdn,https://api.spotify.com/v1/tracks/28JBD8p18xNuOfyV7Cotdn,https://api.spotify.com/v1/audio-analysis/28JBD8p18xNuOfyV7Cotdn,5.6154,3
0MoQI1EZGSHLhd5UBdxPol,The Wolf of Grape Street,Substance,03 Greedo,True,76,0.599,0.32,3,-13.716,0,0.0787,0.26,0.0,0.106,0.197,70.998,audio_features,spotify:track:0MoQI1EZGSHLhd5UBdxPol,https://api.spotify.com/v1/tracks/0MoQI1EZGSHLhd5UBdxPol,https://api.spotify.com/v1/audio-analysis/0MoQI1EZGSHLhd5UBdxPol,3.6639,4
3F5CgOj3wFlRv51JsHbxhe,"Honestly, Nevermind",Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage",True,90,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,audio_features,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,3.6394166666666665,4
3sNVsP50132BTNlImLx70i,Yeezus,Bound 2,Kanye West,True,86,0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913,audio_features,spotify:track:3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/tracks/3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/audio-analysis/3sNVsP50132BTNlImLx70i,3.8191166666666665,4
561jH07mF1jHuk7KlaeF0s,Encore (Deluxe Version),Mockingbird,Eminem,True,92,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,audio_features,spotify:track:561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/tracks/561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/audio-analysis/561jH07mF1jHuk7KlaeF0s,4.179333333333333,4
1v7L65Lzy0j0vdpRjJewt1,Just Lose It,Lose Yourself,Eminem,True,83,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,audio_features,spotify:track:1v7L65Lzy0j0vdpRjJewt1,https://api.spotify.com/v1/tracks/1v7L65Lzy0j0vdpRjJewt1,https://api.spotify.com/v1/audio-analysis/1v7L65Lzy0j0vdpRjJewt1,5.37045,4
4woTEX1wYOTGDqNXuavlRC,The Eminem Show,Superman,"Eminem, Dina Rae",True,89,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,audio_features,spotify:track:4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/tracks/4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/audio-analysis/4woTEX1wYOTGDqNXuavlRC,5.838666666666667,4
0M9ydKzuF3oZTfYYPfaGX1,Culture,Bad and Boujee (feat. Lil Uzi Vert),"Migos, Lil Uzi Vert",True,76,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,audio_features,spotify:track:0M9ydKzuF3oZTfYYPfaGX1,https://api.spotify.com/v1/tracks/0M9ydKzuF3oZTfYYPfaGX1,https://api.spotify.com/v1/audio-analysis/0M9ydKzuF3oZTfYYPfaGX1,5.719166666666666,4
5eqK0tbzUPo2SoeZsov04s,Issa Album,Bank Account,21 Savage,True,80,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,audio_features,spotify:track:5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/tracks/5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/audio-analysis/5eqK0tbzUPo2SoeZsov04s,3.6717833333333334,4
5mCPDVBb16L4XQwDdbRUpz,More Life,Passionfruit,Drake,True,86,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,4.98235,4
7KXjTSCq5nL1LoYtL7XAwS,DAMN.,HUMBLE.,Kendrick Lamar,True,87,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,2.95,4
5H4mXWKcicuLKDn4Jy0sK7,Dark Lane Demo Tapes,Time Flies,Drake,True,79,0.864,0.477,10,-5.786,1,0.224,0.201,0.0,0.182,0.5,86.46,audio_features,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,https://api.spotify.com/v1/tracks/5H4mXWKcicuLKDn4Jy0sK7,https://api.spotify.com/v1/audio-analysis/5H4mXWKcicuLKDn4Jy0sK7,3.215533333333333,4
0uxSUdBrJy9Un0EYoBowng,Luv Is Rage 2 (Deluxe),20 Min,Lil Uzi Vert,True,85,0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,audio_features,spotify:track:0uxSUdBrJy9Un0EYoBowng,https://api.spotify.com/v1/tracks/0uxSUdBrJy9Un0EYoBowng,https://api.spotify.com/v1/audio-analysis/0uxSUdBrJy9Un0EYoBowng,3.67645,4
51EC3I1nQXpec4gDk0mQyP,Rodeo (Expanded Edition),90210 (feat. Kacy Hill),"Travis Scott, Kacy Hill",True,81,0.402,0.526,9,-6.741,0,0.0904,0.113,8.33e-06,0.105,0.312,81.404,audio_features,spotify:track:51EC3I1nQXpec4gDk0mQyP,https://api.spotify.com/v1/tracks/51EC3I1nQXpec4gDk0mQyP,https://api.spotify.com/v1/audio-analysis/51EC3I1nQXpec4gDk0mQyP,5.651116666666667,4
3Q4gttWQ6hxqWOa3tHoTNi,Dark Lane Demo Tapes,Not You Too (feat. Chris Brown),"Drake, Chris Brown",True,78,0.458,0.452,9,-9.299,0,0.047,0.342,1.94e-05,0.0703,0.316,86.318,audio_features,spotify:track:3Q4gttWQ6hxqWOa3tHoTNi,https://api.spotify.com/v1/tracks/3Q4gttWQ6hxqWOa3tHoTNi,https://api.spotify.com/v1/audio-analysis/3Q4gttWQ6hxqWOa3tHoTNi,4.494666666666666,4
0vjeOZ3Ft5jvAi9SBFJm1j,HEROES & VILLAINS,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",True,90,0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,audio_features,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,3.04445,4
2Hh3ETdQKrmSI3QS0hme7g,HEROES & VILLAINS,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",True,90,0.684,0.671,7,-4.392,0,0.0464,0.189,2.37e-05,0.122,0.156,88.048,audio_features,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,https://api.spotify.com/v1/tracks/2Hh3ETdQKrmSI3QS0hme7g,https://api.spotify.com/v1/audio-analysis/2Hh3ETdQKrmSI3QS0hme7g,3.332,4
0nAZGkBGKQCXyaoSJfRhC1,"Honestly, Nevermind",A Keeper,Drake,True,71,0.6,0.482,1,-11.596,1,0.0701,0.512,0.000104,0.115,0.323,121.909,audio_features,spotify:track:0nAZGkBGKQCXyaoSJfRhC1,https://api.spotify.com/v1/tracks/0nAZGkBGKQCXyaoSJfRhC1,https://api.spotify.com/v1/audio-analysis/0nAZGkBGKQCXyaoSJfRhC1,2.88495,4
1udwFobQ1JoOdWPQrp2b6u,The Forever Story (Extended Version),Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",True,81,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,audio_features,spotify:track:1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/tracks/1udwFobQ1JoOdWPQrp2b6u,https://api.spotify.com/v1/audio-analysis/1udwFobQ1JoOdWPQrp2b6u,3.8323,4
5FkoSXiJPKTNyYgALRJFhD,DIE FOR MY BITCH,ORANGE SODA,Baby Keem,True,83,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,audio_features,spotify:track:5FkoSXiJPKTNyYgALRJFhD,https://api.spotify.com/v1/tracks/5FkoSXiJPKTNyYgALRJFhD,https://api.spotify.com/v1/audio-analysis/5FkoSXiJPKTNyYgALRJFhD,2.1647,4
527k23H0A4Q0UJN3vGs0Da,Heaven Or Hell,After Party,Don Toliver,True,81,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,audio_features,spotify:track:527k23H0A4Q0UJN3vGs0Da,https://api.spotify.com/v1/tracks/527k23H0A4Q0UJN3vGs0Da,https://api.spotify.com/v1/audio-analysis/527k23H0A4Q0UJN3vGs0Da,2.7986,4
6n4U3TlzUGhdSFbUUhTvLP,Culture II,Walk It Talk It,"Migos, Drake",True,77,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,audio_features,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP,4.60245,4
1bDbXMyjaUIooNwFE9wn0N,Her Loss,Rich Flex,"Drake, 21 Savage",True,90,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,3.989333333333333,3
0VgkVdmE4gld66l8iyGjgx,FUTURE,Mask Off,Future,True,84,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,audio_features,spotify:track:0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,3.41,4
4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,Just Wanna Rock,Lil Uzi Vert,True,90,0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,audio_features,spotify:track:4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/tracks/4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/audio-analysis/4FyesJzVpA39hbYvcseO2d,2.06485,4
68MTDH8Kk4jBEV1ah0n89s,SlimeBall 2,EA (feat. 21 Savage),"Young Nudy, 21 Savage",True,79,0.451,0.876,10,-5.205,0,0.414,0.261,0.0,0.098,0.227,87.306,audio_features,spotify:track:68MTDH8Kk4jBEV1ah0n89s,https://api.spotify.com/v1/tracks/68MTDH8Kk4jBEV1ah0n89s,https://api.spotify.com/v1/audio-analysis/68MTDH8Kk4jBEV1ah0n89s,3.7862666666666667,5
29TPjc8wxfz4XMn21O7VsZ,Whole Lotta Red,Sky,Playboi Carti,True,85,0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,audio_features,spotify:track:29TPjc8wxfz4XMn21O7VsZ,https://api.spotify.com/v1/tracks/29TPjc8wxfz4XMn21O7VsZ,https://api.spotify.com/v1/audio-analysis/29TPjc8wxfz4XMn21O7VsZ,3.2205666666666666,4
7nc7mlSdWYeFom84zZ8Wr8,Tell Em,Tell Em,"Cochise, $NOT",True,81,0.672,0.717,5,-7.476,1,0.226,0.103,0.0,0.398,0.473,157.905,audio_features,spotify:track:7nc7mlSdWYeFom84zZ8Wr8,https://api.spotify.com/v1/tracks/7nc7mlSdWYeFom84zZ8Wr8,https://api.spotify.com/v1/audio-analysis/7nc7mlSdWYeFom84zZ8Wr8,3.0063333333333335,4
6ZthdsKjWtiCxnxbhs74vF,Drip or Drown,Drip or Drown,Gunna,True,77,0.952,0.478,5,-8.52,0,0.361,0.774,0.0,0.112,0.568,118.008,audio_features,spotify:track:6ZthdsKjWtiCxnxbhs74vF,https://api.spotify.com/v1/tracks/6ZthdsKjWtiCxnxbhs74vF,https://api.spotify.com/v1/audio-analysis/6ZthdsKjWtiCxnxbhs74vF,2.1028,4
1dg3qy5DjoJodawfOCgrTP,Destined 2 Win,Run It Up (feat. Offset & Moneybagg Yo),"Lil Tjay, Offset, Moneybagg Yo",True,79,0.88,0.575,6,-6.091,1,0.163,0.415,0.0,0.109,0.671,120.031,audio_features,spotify:track:1dg3qy5DjoJodawfOCgrTP,https://api.spotify.com/v1/tracks/1dg3qy5DjoJodawfOCgrTP,https://api.spotify.com/v1/audio-analysis/1dg3qy5DjoJodawfOCgrTP,3.8674666666666666,4
2ZXxRC6V6AXzMdbLQZMHSB,We Love You Tecca 2,LOT OF ME,Lil Tecca,False,78,0.704,0.537,0,-8.565,1,0.302,0.223,0.0,0.122,0.7,77.444,audio_features,spotify:track:2ZXxRC6V6AXzMdbLQZMHSB,https://api.spotify.com/v1/tracks/2ZXxRC6V6AXzMdbLQZMHSB,https://api.spotify.com/v1/audio-analysis/2ZXxRC6V6AXzMdbLQZMHSB,2.0645166666666666,4
