id,album,name,artist,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6LCrqs85q61pfZCXYvW63B,Praise You (Purple Disco Machine Remix),Praise You (Purple Disco Machine Remix) - Radio Edit,"Fatboy Slim, Purple Disco Machine",False,0,0.813,0.782,1,-5.764,1,0.0341,0.0474,0.279,0.0577,0.811,120.988,audio_features,spotify:track:6LCrqs85q61pfZCXYvW63B,https://api.spotify.com/v1/tracks/6LCrqs85q61pfZCXYvW63B,https://api.spotify.com/v1/audio-analysis/6LCrqs85q61pfZCXYvW63B,3.83605,4
56yFJewuZr1kKfYu2O35nx,Ai Ai Ai (Felguk & Cat Dealers Remix),Ai Ai Ai - Felguk & Cat Dealers Remix,"Vanessa Da Mata, Felguk, Cat Dealers",False,64,0.575,0.913,0,-3.831,1,0.0579,0.00882,0.000183,0.295,0.266,123.971,audio_features,spotify:track:56yFJewuZr1kKfYu2O35nx,https://api.spotify.com/v1/tracks/56yFJewuZr1kKfYu2O35nx,https://api.spotify.com/v1/audio-analysis/56yFJewuZr1kKfYu2O35nx,3.3387166666666666,4
3S4baKuEAz2bM8J3M8DdoZ,Take It,Take It,Dom Dolla,False,13,0.851,0.74,0,-6.126,1,0.0377,0.0252,0.243,0.111,0.23,123.037,audio_features,spotify:track:3S4baKuEAz2bM8J3M8DdoZ,https://api.spotify.com/v1/tracks/3S4baKuEAz2bM8J3M8DdoZ,https://api.spotify.com/v1/audio-analysis/3S4baKuEAz2bM8J3M8DdoZ,3.9073333333333333,4
3v2oAQomhOcYCPPHafS3KV,Opus,Opus,Eric Prydz,False,65,0.275,0.721,6,-6.222,0,0.0359,0.000702,0.821,0.0792,0.184,125.156,audio_features,spotify:track:3v2oAQomhOcYCPPHafS3KV,https://api.spotify.com/v1/tracks/3v2oAQomhOcYCPPHafS3KV,https://api.spotify.com/v1/audio-analysis/3v2oAQomhOcYCPPHafS3KV,9.05755,4
7nionv2ijjqUlg9m5iWPTc,Feel My Needs,Feel My Needs,WEISS,False,66,0.789,0.692,3,-5.966,0,0.0475,0.001,0.861,0.0505,0.774,121.998,audio_features,spotify:track:7nionv2ijjqUlg9m5iWPTc,https://api.spotify.com/v1/tracks/7nionv2ijjqUlg9m5iWPTc,https://api.spotify.com/v1/audio-analysis/7nionv2ijjqUlg9m5iWPTc,3.475416666666667,4
7Ay1isA3fvyYenSESGklmC,"Bunny Tiger Selection, Vol. 8",Jigsaw,Mason,False,1,0.761,0.903,1,-6.988,0,0.0692,0.000798,0.828,0.0512,0.616,121.992,audio_features,spotify:track:7Ay1isA3fvyYenSESGklmC,https://api.spotify.com/v1/tracks/7Ay1isA3fvyYenSESGklmC,https://api.spotify.com/v1/audio-analysis/7Ay1isA3fvyYenSESGklmC,4.905366666666667,4
4GRYjEZJFqpkhsfEFcT9zl,Praise You,Praise You,GAMPER & DADONI,False,1,0.712,0.651,11,-8.005,0,0.0305,0.023,0.175,0.158,0.423,125.051,audio_features,spotify:track:4GRYjEZJFqpkhsfEFcT9zl,https://api.spotify.com/v1/tracks/4GRYjEZJFqpkhsfEFcT9zl,https://api.spotify.com/v1/audio-analysis/4GRYjEZJFqpkhsfEFcT9zl,2.948716666666667,4
0ReCEc0B5vFdvMMpc18xYf,Cola,Cola - Club Mix,"CamelPhat, Elderbrook",False,55,0.733,0.688,6,-9.025,1,0.0518,0.00897,0.624,0.325,0.342,121.998,audio_features,spotify:track:0ReCEc0B5vFdvMMpc18xYf,https://api.spotify.com/v1/tracks/0ReCEc0B5vFdvMMpc18xYf,https://api.spotify.com/v1/audio-analysis/0ReCEc0B5vFdvMMpc18xYf,6.927533333333334,4
0dbqPssLj7KzNTH81tcsrZ,Paris City Jazz,Paris City Jazz,Bellaire,False,0,0.773,0.858,0,-7.145,0,0.0465,0.0221,0.628,0.0913,0.812,125.001,audio_features,spotify:track:0dbqPssLj7KzNTH81tcsrZ,https://api.spotify.com/v1/tracks/0dbqPssLj7KzNTH81tcsrZ,https://api.spotify.com/v1/audio-analysis/0dbqPssLj7KzNTH81tcsrZ,5.731866666666667,4
60pnhDgu2sVCwFwjJxNc2p,"In2ition Rmx, Vol. 1",Heads Will Roll - Remix,DJ In2ition,False,41,0.851,0.713,1,-10.17,1,0.0709,0.0006,0.891,0.137,0.886,126.195,audio_features,spotify:track:60pnhDgu2sVCwFwjJxNc2p,https://api.spotify.com/v1/tracks/60pnhDgu2sVCwFwjJxNc2p,https://api.spotify.com/v1/audio-analysis/60pnhDgu2sVCwFwjJxNc2p,3.2323333333333335,4
2L6eKm1OMLskrFNJSje0kv,Homeless (feat. Jared Hiwat) [Radio Edit],Homeless (feat. Jared Hiwat) - Radio Edit,"Bougenvilla, Jared Hiwat",False,42,0.704,0.933,11,-2.977,0,0.0404,0.00569,0.000703,0.145,0.273,126.069,audio_features,spotify:track:2L6eKm1OMLskrFNJSje0kv,https://api.spotify.com/v1/tracks/2L6eKm1OMLskrFNJSje0kv,https://api.spotify.com/v1/audio-analysis/2L6eKm1OMLskrFNJSje0kv,2.89365,4
1a8tAQAzHIPQ00OPBXGWPz,No Eyes,No Eyes - Radio Edit,"Claptone, JAW",False,62,0.93,0.483,3,-9.925,1,0.0411,0.0289,0.00244,0.103,0.57,120.022,audio_features,spotify:track:1a8tAQAzHIPQ00OPBXGWPz,https://api.spotify.com/v1/tracks/1a8tAQAzHIPQ00OPBXGWPz,https://api.spotify.com/v1/audio-analysis/1a8tAQAzHIPQ00OPBXGWPz,3.416533333333333,4
5SB73InpxuEQ20qEWhOQFV,Chunky,Chunky,Format:B,False,57,0.803,0.858,10,-4.019,1,0.0538,0.0111,0.096,0.0766,0.862,121.989,audio_features,spotify:track:5SB73InpxuEQ20qEWhOQFV,https://api.spotify.com/v1/tracks/5SB73InpxuEQ20qEWhOQFV,https://api.spotify.com/v1/audio-analysis/5SB73InpxuEQ20qEWhOQFV,2.63525,4
4tllh6DmZXgUTMjI0oN6c5,Soft Animals EP,Awoo (feat. Betta Lemme),"Sofi Tukker, Betta Lemme",False,49,0.826,0.798,11,-5.079,1,0.0526,0.0558,0.469,0.669,0.336,122.957,audio_features,spotify:track:4tllh6DmZXgUTMjI0oN6c5,https://api.spotify.com/v1/tracks/4tllh6DmZXgUTMjI0oN6c5,https://api.spotify.com/v1/audio-analysis/4tllh6DmZXgUTMjI0oN6c5,3.2786666666666666,4
2C2GsxPvrOybMRJyuf8OWY,Will Be Ok,Will Be Ok - Original mix,"Dashdot, Rocksted, Ashibah",False,32,0.853,0.412,7,-7.88,1,0.0612,0.013,0.472,0.0861,0.488,122.011,audio_features,spotify:track:2C2GsxPvrOybMRJyuf8OWY,https://api.spotify.com/v1/tracks/2C2GsxPvrOybMRJyuf8OWY,https://api.spotify.com/v1/audio-analysis/2C2GsxPvrOybMRJyuf8OWY,5.5082,4
6iW38RGqdDGOofmz2HeXLW,Piece Of Your Heart (Alok Remix),Piece Of Your Heart - Alok Remix,"MEDUZA, Alok, Goodboys",False,76,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,audio_features,spotify:track:6iW38RGqdDGOofmz2HeXLW,https://api.spotify.com/v1/tracks/6iW38RGqdDGOofmz2HeXLW,https://api.spotify.com/v1/audio-analysis/6iW38RGqdDGOofmz2HeXLW,2.7742,4
7CHi4DtfK4heMlQaudCuHK,Lose Control,Lose Control,"MEDUZA, Becky Hill, Goodboys",False,79,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,audio_features,spotify:track:7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/tracks/7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/audio-analysis/7CHi4DtfK4heMlQaudCuHK,2.80645,4
4VcfFlgtGfsA3eP1joQT2g,Ninja,Ninja - Original Mix,Dropgun,False,0,0.62,0.963,10,-1.889,1,0.0385,0.00123,0.457,0.102,0.337,128.002,audio_features,spotify:track:4VcfFlgtGfsA3eP1joQT2g,https://api.spotify.com/v1/tracks/4VcfFlgtGfsA3eP1joQT2g,https://api.spotify.com/v1/audio-analysis/4VcfFlgtGfsA3eP1joQT2g,4.59375,4
1DCR4JRXMA1O6CjQ53KTwH,Hoovela,Hoovela,"Steve Aoki, TWIIG",False,0,0.324,0.979,4,-4.17,0,0.0987,0.00119,0.835,0.347,0.232,103.532,audio_features,spotify:track:1DCR4JRXMA1O6CjQ53KTwH,https://api.spotify.com/v1/tracks/1DCR4JRXMA1O6CjQ53KTwH,https://api.spotify.com/v1/audio-analysis/1DCR4JRXMA1O6CjQ53KTwH,3.4520166666666667,1
4HovHKwzMVopXGfdpCOhGm,Shades,Shades - Original Mix,Alvaro,False,0,0.7,0.952,1,-5.118,1,0.0721,0.0334,0.645,0.225,0.0724,127.997,audio_features,spotify:track:4HovHKwzMVopXGfdpCOhGm,https://api.spotify.com/v1/tracks/4HovHKwzMVopXGfdpCOhGm,https://api.spotify.com/v1/audio-analysis/4HovHKwzMVopXGfdpCOhGm,4.93845,4
0GiwV6v3AgJfdu59tj719Y,Pump It Up,Pump It Up,Endor,False,73,0.899,0.894,1,-7.255,1,0.222,0.203,9.95e-05,0.0606,0.654,129.047,audio_features,spotify:track:0GiwV6v3AgJfdu59tj719Y,https://api.spotify.com/v1/tracks/0GiwV6v3AgJfdu59tj719Y,https://api.spotify.com/v1/audio-analysis/0GiwV6v3AgJfdu59tj719Y,2.5105833333333334,4
14fIlfcmFPlj4V2IazeJ25,Take It,Take It,Dom Dolla,False,65,0.851,0.742,0,-6.126,1,0.0377,0.0259,0.256,0.111,0.236,123.033,audio_features,spotify:track:14fIlfcmFPlj4V2IazeJ25,https://api.spotify.com/v1/tracks/14fIlfcmFPlj4V2IazeJ25,https://api.spotify.com/v1/audio-analysis/14fIlfcmFPlj4V2IazeJ25,3.9073333333333333,4
6BwN05qKw4Q8bNoq3rYuz7,Drop It,Drop It,"Tujamo, Lukas Vane",False,61,0.747,0.897,5,-4.257,0,0.0642,0.0104,0.763,0.0541,0.177,126.036,audio_features,spotify:track:6BwN05qKw4Q8bNoq3rYuz7,https://api.spotify.com/v1/tracks/6BwN05qKw4Q8bNoq3rYuz7,https://api.spotify.com/v1/audio-analysis/6BwN05qKw4Q8bNoq3rYuz7,2.9285666666666668,4
5QIKZWOHDPbGh5EpSqCXMG,All the Things,All the Things,Gaullin,False,0,0.776,0.634,7,-10.345,1,0.106,0.0102,0.168,0.119,0.475,125.043,audio_features,spotify:track:5QIKZWOHDPbGh5EpSqCXMG,https://api.spotify.com/v1/tracks/5QIKZWOHDPbGh5EpSqCXMG,https://api.spotify.com/v1/audio-analysis/5QIKZWOHDPbGh5EpSqCXMG,2.9124166666666667,4
1WdeFwHa3XR9tEKQBjhQuG,Wavey (Remixes),"Wavey (feat. Wiley, Alika & Double S) - VIP Mix","CLiQ, Wiley, Alika, Double S",False,47,0.918,0.837,7,-5.21,1,0.225,0.0577,0.0,0.353,0.661,122.979,audio_features,spotify:track:1WdeFwHa3XR9tEKQBjhQuG,https://api.spotify.com/v1/tracks/1WdeFwHa3XR9tEKQBjhQuG,https://api.spotify.com/v1/audio-analysis/1WdeFwHa3XR9tEKQBjhQuG,2.611083333333333,4
1CW7tYkpJ95c7bQkRf6CcK,I Wanna Dance,I Wanna Dance,Jonas Blue,False,47,0.825,0.841,0,-6.433,1,0.135,0.0906,0.00411,0.258,0.616,126.026,audio_features,spotify:track:1CW7tYkpJ95c7bQkRf6CcK,https://api.spotify.com/v1/tracks/1CW7tYkpJ95c7bQkRf6CcK,https://api.spotify.com/v1/audio-analysis/1CW7tYkpJ95c7bQkRf6CcK,3.0763666666666665,4
0fbXFYtHPpq5fVNRGjxZrC,Scrub The Ground (feat. DJ Funk),Scrub The Ground (feat. DJ Funk),"Chocolate Puma, Tommie Sunshine, DJ Funk",False,46,0.786,0.887,11,-3.886,0,0.0518,0.0263,0.812,0.338,0.682,126.982,audio_features,spotify:track:0fbXFYtHPpq5fVNRGjxZrC,https://api.spotify.com/v1/tracks/0fbXFYtHPpq5fVNRGjxZrC,https://api.spotify.com/v1/audio-analysis/0fbXFYtHPpq5fVNRGjxZrC,2.8156166666666667,4
6pTDjJzSJaciuxfx9lW8hg,Say What?!,Calypso,Round Table Knights,False,1,0.678,0.587,11,-6.756,1,0.42,0.00782,0.941,0.543,0.182,126.01,audio_features,spotify:track:6pTDjJzSJaciuxfx9lW8hg,https://api.spotify.com/v1/tracks/6pTDjJzSJaciuxfx9lW8hg,https://api.spotify.com/v1/audio-analysis/6pTDjJzSJaciuxfx9lW8hg,3.7773333333333334,4
7CLsVSQAa4BPp1dUt2YLXY,I Wanna Do,I Wanna Do,"Chemical Surf, Dubdisko",False,58,0.819,0.802,5,-7.214,0,0.121,0.00414,0.897,0.125,0.131,124.028,audio_features,spotify:track:7CLsVSQAa4BPp1dUt2YLXY,https://api.spotify.com/v1/tracks/7CLsVSQAa4BPp1dUt2YLXY,https://api.spotify.com/v1/audio-analysis/7CLsVSQAa4BPp1dUt2YLXY,3.072583333333333,4
0QZdbOtajbimysXPJDkU3H,Drop The Pressure,Drop The Pressure,"Claptone, Mylo",True,58,0.699,0.869,8,-5.212,1,0.0374,0.101,0.21,0.0767,0.252,124.003,audio_features,spotify:track:0QZdbOtajbimysXPJDkU3H,https://api.spotify.com/v1/tracks/0QZdbOtajbimysXPJDkU3H,https://api.spotify.com/v1/audio-analysis/0QZdbOtajbimysXPJDkU3H,3.0165166666666665,4
38MbUy2C0FLv6exayPlImu,Midnight (The Hanging Tree),Midnight (The Hanging Tree),"HOSH, 1979, Jalja",False,59,0.657,0.892,7,-5.127,1,0.0416,0.0025,0.00871,0.124,0.537,123.997,audio_features,spotify:track:38MbUy2C0FLv6exayPlImu,https://api.spotify.com/v1/tracks/38MbUy2C0FLv6exayPlImu,https://api.spotify.com/v1/audio-analysis/38MbUy2C0FLv6exayPlImu,2.980383333333333,4
5Gl0Oedhzp5KzHeajiZSxQ,Hooked,Hooked,Martin Ikin,False,54,0.747,0.998,5,-5.934,1,0.0516,0.0207,0.705,0.058,0.724,125.989,audio_features,spotify:track:5Gl0Oedhzp5KzHeajiZSxQ,https://api.spotify.com/v1/tracks/5Gl0Oedhzp5KzHeajiZSxQ,https://api.spotify.com/v1/audio-analysis/5Gl0Oedhzp5KzHeajiZSxQ,3.20635,4
7EbSAHwPajBa8vc3LOExJg,Body Funk (Claptone Remix),Body Funk - Claptone Remix,"Purple Disco Machine, Claptone",False,46,0.793,0.857,11,-5.375,0,0.0692,0.08,0.214,0.632,0.308,124.99,audio_features,spotify:track:7EbSAHwPajBa8vc3LOExJg,https://api.spotify.com/v1/tracks/7EbSAHwPajBa8vc3LOExJg,https://api.spotify.com/v1/audio-analysis/7EbSAHwPajBa8vc3LOExJg,3.2030833333333333,4
1iHr464Tj3uXVruA2w33HV,What Could Make Me Think,What Could Make Me Think - Original Mix,Kolombo,False,31,0.817,0.606,8,-6.244,1,0.113,0.0566,0.372,0.346,0.341,121.934,audio_features,spotify:track:1iHr464Tj3uXVruA2w33HV,https://api.spotify.com/v1/tracks/1iHr464Tj3uXVruA2w33HV,https://api.spotify.com/v1/audio-analysis/1iHr464Tj3uXVruA2w33HV,5.803966666666667,4
6TvYtabYoc5plSB9kJpgOs,Be Sharp Say Nowt,Be Sharp Say Nowt,Patrick Topping,False,59,0.764,0.977,1,-5.729,1,0.0515,0.00506,0.868,0.66,0.96,126.015,audio_features,spotify:track:6TvYtabYoc5plSB9kJpgOs,https://api.spotify.com/v1/tracks/6TvYtabYoc5plSB9kJpgOs,https://api.spotify.com/v1/audio-analysis/6TvYtabYoc5plSB9kJpgOs,3.8095166666666667,4
3qGRNHeqmL97Gu7vmQWRK9,Best of Loulou Records 2017,Goin Crazy,"Kolombo, Bjorn Maria",False,23,0.809,0.644,0,-9.023,1,0.076,0.00118,0.516,0.0692,0.633,120.012,audio_features,spotify:track:3qGRNHeqmL97Gu7vmQWRK9,https://api.spotify.com/v1/tracks/3qGRNHeqmL97Gu7vmQWRK9,https://api.spotify.com/v1/audio-analysis/3qGRNHeqmL97Gu7vmQWRK9,4.3,4
3RiRFyvasDtAv8n0AQUKFG,Feel My Needs (Purple Disco Machine Remix),Feel My Needs - Purple Disco Machine Remix,"WEISS, Purple Disco Machine",False,67,0.707,0.896,3,-5.157,0,0.0538,0.0127,0.859,0.0182,0.903,122.011,audio_features,spotify:track:3RiRFyvasDtAv8n0AQUKFG,https://api.spotify.com/v1/tracks/3RiRFyvasDtAv8n0AQUKFG,https://api.spotify.com/v1/audio-analysis/3RiRFyvasDtAv8n0AQUKFG,3.8360666666666665,4
08d1uFAAtQgLbuvyP2AkoH,The Groovy Cat,The Groovy Cat,PAWSA,False,59,0.8,0.846,5,-7.518,1,0.0624,0.0277,0.877,0.0896,0.211,127.008,audio_features,spotify:track:08d1uFAAtQgLbuvyP2AkoH,https://api.spotify.com/v1/tracks/08d1uFAAtQgLbuvyP2AkoH,https://api.spotify.com/v1/audio-analysis/08d1uFAAtQgLbuvyP2AkoH,4.539916666666667,4
4qetR2UUyBeUrJ9DbYrpVQ,Oi Oi,Stop It,FISHER,False,72,0.86,0.824,8,-7.207,1,0.0518,0.024,0.657,0.205,0.87,124.016,audio_features,spotify:track:4qetR2UUyBeUrJ9DbYrpVQ,https://api.spotify.com/v1/tracks/4qetR2UUyBeUrJ9DbYrpVQ,https://api.spotify.com/v1/audio-analysis/4qetR2UUyBeUrJ9DbYrpVQ,2.729833333333333,4
10eIUuSvqZsZVOFUffLVTy,Charmer,In the Beginning,"Claptone, Nathan Nicholson",False,0,0.831,0.403,2,-8.089,0,0.0493,0.18,0.0301,0.144,0.371,121.027,audio_features,spotify:track:10eIUuSvqZsZVOFUffLVTy,https://api.spotify.com/v1/tracks/10eIUuSvqZsZVOFUffLVTy,https://api.spotify.com/v1/audio-analysis/10eIUuSvqZsZVOFUffLVTy,3.5128833333333334,4
0LEJw1t60xUxevqvqySYFC,Charmer,Heartbeat,"Claptone, Nathan Nicholson",False,0,0.812,0.648,10,-7.916,0,0.0405,0.0177,0.311,0.0829,0.707,120.006,audio_features,spotify:track:0LEJw1t60xUxevqvqySYFC,https://api.spotify.com/v1/tracks/0LEJw1t60xUxevqvqySYFC,https://api.spotify.com/v1/audio-analysis/0LEJw1t60xUxevqvqySYFC,5.4923,4
4tTpmg8AGcChIUnuio4CtR,At Night (Purple Disco Machine Remix),At Night - Purple Disco Machine Remix,"Shakedown, Purple Disco Machine",False,58,0.801,0.601,5,-6.416,0,0.0744,0.0449,0.00485,0.159,0.426,122.004,audio_features,spotify:track:4tTpmg8AGcChIUnuio4CtR,https://api.spotify.com/v1/tracks/4tTpmg8AGcChIUnuio4CtR,https://api.spotify.com/v1/audio-analysis/4tTpmg8AGcChIUnuio4CtR,3.47575,4
33WiVdQ4f0r6Om6De5lVry,Soulmatic,Devil in Me,"Purple Disco Machine, Joe Killington, Duane Harden",False,0,0.815,0.673,9,-6.296,1,0.0425,0.0349,0.0,0.33,0.631,119.953,audio_features,spotify:track:33WiVdQ4f0r6Om6De5lVry,https://api.spotify.com/v1/tracks/33WiVdQ4f0r6Om6De5lVry,https://api.spotify.com/v1/audio-analysis/33WiVdQ4f0r6Om6De5lVry,3.318583333333333,4
52Zn0vPOb0elowq2tKXIfS,Soulmatic,Body Funk,Purple Disco Machine,False,0,0.838,0.88,7,-6.3,1,0.044,0.0023,0.332,0.0447,0.743,121.997,audio_features,spotify:track:52Zn0vPOb0elowq2tKXIfS,https://api.spotify.com/v1/tracks/52Zn0vPOb0elowq2tKXIfS,https://api.spotify.com/v1/audio-analysis/52Zn0vPOb0elowq2tKXIfS,4.276633333333334,4
2pe0COHvmpJVsddI9tN3oe,Dished (Male Stripper),Dished (Male Stripper),Purple Disco Machine,False,51,0.77,0.932,8,-4.895,1,0.0313,0.0347,0.906,0.0597,0.393,122.999,audio_features,spotify:track:2pe0COHvmpJVsddI9tN3oe,https://api.spotify.com/v1/tracks/2pe0COHvmpJVsddI9tN3oe,https://api.spotify.com/v1/audio-analysis/2pe0COHvmpJVsddI9tN3oe,4.219516666666666,4
6mTnH6xSYwKohtsO9RFzcc,Liberate (Remixes),We Are Mirage,"Eric Prydz, Empire of the Sun",False,63,0.556,0.792,4,-6.723,0,0.0361,0.000521,0.75,0.494,0.0871,127.956,audio_features,spotify:track:6mTnH6xSYwKohtsO9RFzcc,https://api.spotify.com/v1/tracks/6mTnH6xSYwKohtsO9RFzcc,https://api.spotify.com/v1/audio-analysis/6mTnH6xSYwKohtsO9RFzcc,6.325,4
5mPFXECMRYfPOqm8gGfCEc,Be Randy,Be Randy,"Dom Dolla, Torren Foot",False,55,0.758,0.71,8,-6.469,1,0.046,0.00757,0.00255,0.0822,0.644,121.98,audio_features,spotify:track:5mPFXECMRYfPOqm8gGfCEc,https://api.spotify.com/v1/tracks/5mPFXECMRYfPOqm8gGfCEc,https://api.spotify.com/v1/audio-analysis/5mPFXECMRYfPOqm8gGfCEc,3.2623,4
2xkrujtSjZz7EKAYGbIIzH,Blah Blah Blah,Blah Blah Blah,Armin van Buuren,False,70,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,audio_features,spotify:track:2xkrujtSjZz7EKAYGbIIzH,https://api.spotify.com/v1/tracks/2xkrujtSjZz7EKAYGbIIzH,https://api.spotify.com/v1/audio-analysis/2xkrujtSjZz7EKAYGbIIzH,3.05865,4
3fDgxdcf0jeJgGiZJGUmyK,Ya Kidding,Ya Kidding,FISHER,False,62,0.813,0.983,1,-5.515,1,0.153,0.00177,0.546,0.502,0.77,125.007,audio_features,spotify:track:3fDgxdcf0jeJgGiZJGUmyK,https://api.spotify.com/v1/tracks/3fDgxdcf0jeJgGiZJGUmyK,https://api.spotify.com/v1/audio-analysis/3fDgxdcf0jeJgGiZJGUmyK,3.968,4
68c8qaChNLXdBvFPCSQz4d,Suavemente,Suavemente,"KVSH, Beowülf",False,53,0.709,0.74,5,-5.783,1,0.0545,0.0353,0.0603,0.13,0.131,124.144,audio_features,spotify:track:68c8qaChNLXdBvFPCSQz4d,https://api.spotify.com/v1/tracks/68c8qaChNLXdBvFPCSQz4d,https://api.spotify.com/v1/audio-analysis/68c8qaChNLXdBvFPCSQz4d,2.7096833333333334,4
3T00mhdOYUuM5yiuPs3xhs,San Frandisco,San Frandisco,Dom Dolla,False,63,0.779,0.937,9,-6.269,0,0.0496,0.0443,0.101,0.0912,0.49,125.025,audio_features,spotify:track:3T00mhdOYUuM5yiuPs3xhs,https://api.spotify.com/v1/tracks/3T00mhdOYUuM5yiuPs3xhs,https://api.spotify.com/v1/audio-analysis/3T00mhdOYUuM5yiuPs3xhs,3.0833333333333335,4
